Address,AreaName,Price ($),lat,lng,AreaCode
"2268 Kingston Rd Toronto, ON",Scarborough Village,630000,43.741879,-79.213852,206
"166 Marlee Ave Toronto, ON",Fairbank,848800,43.704197,-79.442039,6
"#100 - 5415 DUNDAS ST W Toronto, ON",Islington - City Centre West,395000,43.633957,-79.541298,66
"#902 - 33 Sheppard Ave Toronto, ON",Willowdale,639000,43.761196,-79.408951,32
"#304 - 23 SHEPPARD AVE E Toronto, ON",Willowdale,398800,43.761154,-79.408836,32
"181 FINCH AVE E Toronto, ON",Willowdale,1999900,43.782459,-79.402336,32
"#1409 - 151 Village Green Sq Toronto, ON",Agincourt,275000,43.778614,-79.281258,19
"#504 - 60 Haslett Ave Toronto, ON",The Beach,740000,43.674232,-79.307144,53
"#Th21 - 96-104 Coxwell Ave Toronto, ON",Leslieville,809900,43.669174,-79.317986,74
"42 Pachino Blvd Toronto, ON",Wexford - Maryvale,1599000,43.762917,-79.314003,33
"92 GLEN RUSH BLVD Toronto, ON",Midtown Toronto,1599000,43.718693,-79.426956,13
"#4 - 242 John Garland Blvd Toronto, ON",Rexdale,189900,43.73354,-79.592949,23
"#253 - 10 EDDYSTONE AVE Toronto, ON",Jane and Finch,149900,43.749435,-79.516846,124
"65 OAKFIELD DR Toronto, ON",The Queensway,2640000,43.633003,-79.500664,78
"#2209 - 2181 Yonge St Toronto, ON",Midtown Toronto,600000,43.705097,-79.397514,13
"18 Corinne Cres Toronto, ON",Ionview,799000,43.733253,-79.273369,21
"#147 - 4750 YONGE ST Toronto, ON",Toronto,499900,43.761047,-79.410904,67
"1249 Warden Ave Toronto, ON",Wexford,749900,43.750694,-79.296608,205
"62 Songwood Dr Toronto, ON",Emery,530000,43.747463,-79.560875,123
"#2609 - 275 Yorkland Rd Toronto, ON",Henry Farm,419500,43.774746,-79.336929,61
"44 St Clair Ave Toronto, ON",Midtown Toronto,129000,43.687893,-79.395996,13
"#904 - 33 SHORE BREEZE DR Toronto, ON",Thornhill,379900,43.830166,-79.467117,692
"10 Shaver Crt Toronto, ON",Islington - City Centre West,1119000,43.649822,-79.552376,66
"#2 - 382 Yonge St Toronto, ON",Downtown,290000,43.659256,-79.382828,4
"140 Colonel Danforth Tr Toronto, ON",Port Union,1969000,43.776833,-79.157974,129
"#1112 - 352 FRONT ST Toronto, ON",Downtown,419999,43.643486,-79.392303,4
"#714 - 701 Sheppard Ave Toronto, ON",Bayview Village,569000,43.768436,-79.377464,57
"#211 - 2200 YONGE ST Toronto, ON",Midtown Toronto,89000,43.706089,-79.39859,13
"1475 Danforth Ave Toronto, ON",East Danforth,49900,43.682693,-79.325851,108
"#2705 - 101 PETER ST Toronto, ON",Downtown,379880,43.647514,-79.3927,4
"#2308 - 88 Grangeway Ave Toronto, ON",Woburn,419900,43.773827,-79.250023,25
"2411 St Clair Ave Toronto, ON",The Junction,49900,43.669209,-79.481644,820
"25 Meadowcliffe Dr Toronto, ON",Cliffcrest,4500000,43.725761,-79.218529,135
"#58 - 77 KING ST W Toronto, ON",Downtown,99000,43.6479,-79.382034,4
"#2002 - 11 BOGERT AVE Toronto, ON",Lansing,660000,43.760517,-79.411743,65
"#104 - 2261 Lake Shore Blvd Toronto, ON",Mimico,369000,43.62001,-79.483086,48
"#202 - 51 Lady Bank Rd Toronto, ON",The Queensway,549900,43.624573,-79.511681,78
"#1023 - 800 Lawrence Ave Toronto, ON",Lawrence Heights,374900,43.714592,-79.452911,82
"#5 -6 - 2899 STEELES AVE W Toronto, ON",York University Heights,730000,43.781918,-79.492439,134
"#261 - 222 SPADINA AVE Toronto, ON",Downtown,268888,43.650963,-79.397903,4
"#10 - 225 Wellesley St Toronto, ON",Downtown,578000,43.667324,-79.372574,4
"#711 - 35 BALES AVE Toronto, ON",Willowdale,449000,43.760181,-79.408218,32
"#915 - 60 BYNG AVE Toronto, ON",Willowdale,339000,43.777355,-79.41275,32
"#1903 - 68 CANTERBURY PL Toronto, ON",Willowdale,325000,43.773746,-79.415512,32
"#4 - 1126 Finch Ave Toronto, ON",York University Heights,88000,43.768021,-79.476097,134
"1120 Bellamy Rd Toronto, ON",Woburn,2500000,43.776733,-79.242828,25
"#2 nd Fl- 2217 THE QUEENSWAY WAY Toronto, ON",Mississauga,400,43.596352,-79.583061,242
"44 Sumach St Toronto, ON",Downtown,175000,43.655773,-79.358704,4
"#404 - 3865 Lake Shore Blvd Toronto, ON",Long Branch,430000,43.589939,-79.545006,70
"21 Bearwood Dr Toronto, ON",Edenbridge - Humber Valley,1938000,43.672089,-79.516663,782
"#311 - 701 Sheppard Ave Toronto, ON",Bayview Village,349900,43.768436,-79.377464,57
"651 College St Toronto, ON",Trinity - Bellwoods,69000,43.654827,-79.415947,113
"122 Turnberry Ave Toronto, ON",Stockyards District,399900,43.677914,-79.467384,852
"#701 - 8 Silverbell Grve Toronto, ON",Malvern,155000,43.803925,-79.216507,28
"#210 - 1350 Kingston Rd Toronto, ON",Scarborough Village,395900,43.74189,-79.213837,206
"#Wl02 - 80 Marine Parade Dr Toronto, ON",Mimico,699000,43.625542,-79.477242,48
"#4 - 24 Martin Ross Ave Toronto, ON",York University Heights,339900,43.7747,-79.470566,134
"#393 - 4438 Sheppard Ave Toronto, ON",Agincourt,45000,43.788311,-79.268082,19
"50 Arjay Cres Toronto, ON",Toronto,5880000,43.73769,-79.383606,67
"#1610 - 85 Queens Wharf Rd Toronto, ON",Downtown,335000,43.638866,-79.398438,4
"#2110 - 85 Queens Wharf Rd Toronto, ON",Downtown,340000,43.638866,-79.398438,4
"#30 - 160 New Delhi Dr Toronto, ON",Markham,688000,43.851192,-79.25351,390
"3621 Dundas St Toronto, ON",Lambton,1150000,43.6656,-79.494537,117
"#7 - 30 Baywood Rd Toronto, ON",Rexdale,547800,43.745731,-79.605835,23
"#2609 - 35 Hollywood Ave Toronto, ON",Willowdale,726800,43.765842,-79.410057,32
"#B-203 - 833 Passmore Ave Toronto, ON",Armdale,300,43.830791,-79.24955,132
"#214 - 175 Hilda Ave Toronto, ON",Newtonbrook,429900,43.794613,-79.427216,49
"#303 - 8 Fieldway Rd Toronto, ON",Islington - City Centre West,319900,43.64286,-79.527222,66
"#805 - 68 Abell St Toronto, ON",Little Portugal,265000,43.642391,-79.424736,136
"#F-208 - 865 Passmore Ave Toronto, ON",Armdale,300,43.830791,-79.24955,132
"#3703 - 59 Annie Craig Dr Toronto, ON",Mimico,499000,43.624969,-79.478081,48
"#D-102 - 843 Passmore Ave Toronto, ON",Armdale,220,43.830791,-79.24955,132
"#D-105 - 843 Passmore Ave Toronto, ON",Armdale,220,43.830791,-79.24955,132
"#81 - 384 YONGE ST Toronto, ON",Downtown,399000,43.659237,-79.382904,4
"154 Shuter St Toronto, ON",Downtown,3250000,43.656151,-79.370743,4
"#4405 - 300 FRONT ST W Toronto, ON",Downtown,1670000,43.644173,-79.38942,4
"#1108 - 35 Empress Ave Toronto, ON",Willowdale,428000,43.769257,-79.411339,32
"4 BELLE AYRE BLVD Toronto, ON",Mount Pleasant East,1599900,43.701202,-79.383499,362
"1650 Weston Rd Toronto, ON",Weston,689000,43.696426,-79.50872,79
"8 GIFFORD ST Toronto, ON",Downtown,825000,43.662979,-79.363525,4
"1075 St Clair Ave Toronto, ON",Regal Heights,115000,43.678566,-79.439423,368
"#409 - 352 FRONT ST W Toronto, ON",Downtown,474900,43.643486,-79.392303,4
"#526 - 120 Harrison Garden Blvd Toronto, ON",Willowdale,375000,43.757988,-79.403625,32
"#3703 - 318 Richmond St Toronto, ON",Downtown,389990,43.649082,-79.392082,4
"#5003 - 386 YONGE ST Toronto, ON",Downtown,659900,43.659328,-79.382675,4
"24 Farningham Cres Toronto, ON",Princess Margaret,1225000,43.671982,-79.549873,50
"475 Oakwood Ave Toronto, ON",Midtown Toronto,4595000,43.691288,-79.440041,13
"120 EGLINTON ST E Toronto, ON",Midtown Toronto,85000,43.707699,-79.39492,13
"#511 - 121 Mcmahon Dr Toronto, ON",Bayview Village,319000,43.767746,-79.370918,57
"#Ph02 - 21 Grand Magazine St Toronto, ON",Niagara,2000000,43.63641,-79.402,54
"# 3401 - 8 THE ESPLANADE Toronto, ON",Downtown,458000,43.64613,-79.375778,4
"209 Geary Ave Toronto, ON",Davenport,899000,43.669529,-79.438217,345
"#322 - 85 QUEENS WHARF RD Toronto, ON",Downtown,345000,43.638866,-79.398438,4
"#2017 - 1800 Sheppard Ave Toronto, ON",Don Valley Village,500000,43.777878,-79.34465,29
"#510 - 105 The Queensway Ave Toronto, ON",Swansea,444900,43.636173,-79.470757,60
"33 VILLIERS Street Toronto, ON",Port Lands,0,43.647285,-79.351509,927
"185 Edenbridge Dr Toronto, ON",Edenbridge - Humber Valley,4625000,43.673866,-79.514618,782
"86 WINCHESTER ST Toronto, ON",Downtown,1795000,43.666443,-79.366661,4
"#403&amp;404 - 3852 Finch Ave Toronto, ON",Milliken,343000,43.800751,-79.300117,30
"#3506 - 85 QUEENS WHARF RD Toronto, ON",Downtown,665000,43.638866,-79.398438,4
"656 GERRARD ST E Toronto, ON",Riverdale,1100000,43.666096,-79.350159,76
"#201 - 68 Canterbury Pl Toronto, ON",Willowdale,298000,43.773746,-79.415512,32
"#825 - 111 ELIZABETH ST Toronto, ON",Downtown,399900,43.655113,-79.384804,4
"#1108 - 426 University Ave Toronto, ON",Downtown,569000,43.653973,-79.388565,4
"#516 - 1 De Boers Dr Toronto, ON",York University Heights,314000,43.751213,-79.464142,134
"649 YONGE ST Toronto, ON",Downtown,249900,43.667953,-79.385666,4
"#100 - 10 Milner Business Crt Toronto, ON",Malvern,199000,43.788715,-79.235725,28
"#611 - 6 PARKWOOD AVE Toronto, ON",Midtown Toronto,429900,43.685623,-79.409592,13
"#411 - 60 Fairfax Cres Toronto, ON",Clairlea,359000,43.716526,-79.284454,328
"123 Queen St Toronto, ON",Downtown,79000,43.651176,-79.384178,4
"152 PALMERSTON AVE Toronto, ON",Trinity - Bellwoods,879000,43.651451,-79.408516,113
"47 Scarlett Rd Toronto, ON",Rockcliffe - Smythe,995000,43.667488,-79.499748,207
"82 Fifeshire Rd Toronto, ON",St. Andrew - Windfields,5995000,43.759731,-79.389603,17
"#N407 - 120 Bayview Ave Toronto, ON",Downtown,439900,43.654224,-79.353928,4
"#810 - 630 QUEEN ST E Toronto, ON",Riverdale,749000,43.658451,-79.352722,76
"621 MOUNT PLEASANT RD E Toronto, ON",Midtown Toronto,69000,43.704235,-79.388313,13
"#C13 - 100 King Street West Toronto, ON",Downtown,228000,43.648636,-79.381744,4
"#425 - 783 BATHURST ST Toronto, ON",Downtown,394000,43.664471,-79.410561,4
"#18 - 2007 Lawrence Ave Toronto, ON",Weston,249900,43.700413,-79.509697,79
"#415 - 800 Lawrence Ave Toronto, ON",Lawrence Heights,318000,43.714592,-79.452911,82
"#3606 - 2200 Lake Shore Blvd Toronto, ON",Mimico,313900,43.622883,-79.481972,48
"#1 A - 150 BEVERLEY ST Toronto, ON",Downtown,1890000,43.654419,-79.394417,4
"#4803 - 14 YORK ST Toronto, ON",Downtown,769000,43.641788,-79.381874,4
"339 College St Toronto, ON",Downtown,129000,43.657162,-79.402672,4
"830A Sheppard Ave Toronto, ON",Bathurst Manor,995000,43.752811,-79.451485,259
"632 TAYLOR DR Midland, ON",Midland,56000,44.74773,-79.863228,433
"#A204 - 16 Mallard Rd Toronto, ON",Don Mills,390000,43.747749,-79.348656,349
"#101 - 1189 Dundas St Toronto, ON",Leslieville,59900,43.664757,-79.341347,74
"#3107 - 59 Annie Craig Dr Toronto, ON",Mimico,554900,43.624969,-79.478081,48
"#01 - 21 SIGNAL HILL AVE Toronto, ON",Rexdale,699000,43.752876,-79.624969,23
"#716 - 60 Berwick Ave Toronto, ON",Midtown Toronto,425000,43.703773,-79.399658,13
"#209 - 2550 Bathurst St Toronto, ON",Midtown Toronto,155000,43.706657,-79.427071,13
"237 HOLBORNE AVE Toronto, ON",Old East York,599000,43.695709,-79.313354,5
"#2704 - 100 Antibes Dr Toronto, ON",Newtonbrook,448800,43.780666,-79.446335,49
"#1 &amp;2 - 125 SELECT AVE Toronto, ON",Armdale,59000,43.831604,-79.25634,132
"9 GREEN SPRING DR Toronto, ON",Toronto,589768,43.823498,-79.264908,67
"#508 - 60 Haslett Ave Toronto, ON",The Beach,974000,43.674232,-79.307144,53
"#20 - 67 KIRKDENE DR Toronto, ON",Rouge,899900,43.794567,-79.139496,80
"#314 - 21 Clairtrell Rd Toronto, ON",Willowdale,440000,43.768181,-79.390923,32
"94 JOHN BELL CRES Toronto, ON",Clairlea - Birchmount,699900,43.705116,-79.275864,212
"1926 Weston Rd Toronto, ON",Weston,29000,43.70039,-79.51757,79
"256-258 Lansdowne Ave Toronto, ON",Brockton Village,148800,43.651302,-79.440269,834
"16 Brule Terr Toronto, ON",Swansea,2295000,43.647377,-79.489571,60
"6 FALCON LANE Toronto, ON",Highland Creek,1790000,43.786411,-79.168175,203
"#2410 - 105 The Queensway Ave Toronto, ON",Swansea,449000,43.636173,-79.470757,60
"#317 - 38 Dan Leckie Way Toronto, ON",Downtown,315000,43.637386,-79.398201,4
"941 Pape Ave Toronto, ON",Old East York,80000,43.686436,-79.347542,5
"#902 - 30 OLD MILL RD Toronto, ON",Old Mill,1799000,43.651253,-79.493347,928
"113 PORCHESTER DR Toronto, ON",Woburn,499000,43.745411,-79.224709,25
"#11 - 49 HENDON AVE Toronto, ON",Newtonbrook,499900,43.780727,-79.419991,49
"##1 - 45 Overlea Blvd Toronto, ON",Thorncliffe Park,70000,43.705597,-79.345993,344
"#101-105 - 1390 Don Mills Rd Toronto, ON",Don Mills,2499000,43.748322,-79.34655,349
"#628 - 120 Harrison Garden Blvd Toronto, ON",Willowdale,409900,43.757988,-79.403625,32
"#100 - 60 St Clair Ave Toronto, ON",Midtown Toronto,259900,43.687771,-79.396629,13
"#605 - 508 Wellington St Toronto, ON",Downtown,298000,43.643326,-79.399147,4
"#1107 - 5508 YONGE ST Toronto, ON",Willowdale,315000,43.778439,-79.416069,32
"860 Pape Ave Toronto, ON",Old East York,1199900,43.684254,-79.346863,5
"737 Ossington Ave Toronto, ON",Midtown Toronto,85000,43.662281,-79.425575,13
"22 * REXDALE BLVD Toronto, ON",Rexdale,900000,43.713955,-79.557671,23
"51 Beverly Hills Dr Toronto, ON",Downsview,1299000,43.718197,-79.511131,71
"#F-105 - 865 Passmore Ave Toronto, ON",Armdale,300,43.830791,-79.24955,132
"#513 - 31 FOUR WINDS DR Toronto, ON",Jane and Finch,299900,43.76395,-79.497574,124
"#401 - 71 Jonesville Cres Toronto, ON",Toronto,289900,43.7248,-79.307953,67
"#F-106 - 865 Passmore Ave Toronto, ON",Armdale,300,43.830791,-79.24955,132
"#B1 - 4227 Sheppard Ave Toronto, ON",Agincourt,588000,43.785206,-79.277573,19
"#4603 - 1 King St Toronto, ON",Weston,352800,43.701572,-79.520187,79
"#712 - 1 AVONDALE AVE Toronto, ON",Willowdale,388900,43.757996,-79.409592,32
"#1013 - 117 GERRARD ST E Toronto, ON",Downtown,359900,43.660316,-79.376144,4
"#106 - 1 De Boers Dr Toronto, ON",York University Heights,520000,43.751213,-79.464142,134
"#303 - 19 BARBERRY PL Toronto, ON",Bayview Village,304900,43.766296,-79.384674,57
"663 Danforth Rd Toronto, ON",Scarborough Junction,888888,43.716797,-79.259888,64
"#10 - 67 KIRKDENE DR Toronto, ON",Rouge,1100900,43.794567,-79.139496,80
"#212 - 170 FORT YORK BLVD Toronto, ON",Downtown,344900,43.639343,-79.399841,4
"1150 Sheppard Ave Toronto, ON",York University Heights,249995,43.754265,-79.468536,134
"#1011 - 5 FRITH RD Toronto, ON",Jane and Finch,149000,43.745918,-79.515724,124
"#44 - 384 YONGE ST Toronto, ON",Downtown,340000,43.659237,-79.382904,4
"469 DANFORTH AVE Toronto, ON",Riverdale,1895000,43.677761,-79.350021,76
"#1007 - 18 HOLMES AVE Toronto, ON",Willowdale,355000,43.778435,-79.41333,32
"#101 - 10 Scollard St Toronto, ON",Midtown Toronto,1500000,43.672688,-79.388756,13
"70 - 112 NORTH CENTRE Road London, ON",Uplands,279900,43.029762,-81.27578,273
"#03 - 366 BLOOR ST E Toronto, ON",Midtown Toronto,150000,43.672398,-79.377792,13
"8 WILFRED CRES E Kingston, ON",Rideau Heights,259990,44.258625,-76.487305,644
"#305 - 75 QUEENS WHARF RD Toronto, ON",Downtown,379888,43.638477,-79.397987,4
"300 EVANS AVE Toronto, ON",Mimico,195000,43.617649,-79.520203,48
"531 PARLIAMENT ST Toronto, ON",Downtown,14500000,43.665607,-79.368355,4
"#818 - 323 RICHMOND ST E Toronto, ON",Old Town,549888,43.653217,-79.368378,75
"#404 - 263 WELLINGTON ST W Toronto, ON",Downtown,389000,43.644699,-79.390953,4
"#928 - 621 KING ST W Toronto, ON",Downtown,349888,43.644012,-79.401154,4
"#202 - 8 Fieldway Rd Toronto, ON",Islington - City Centre West,379888,43.64286,-79.527222,66
"#1201 - 352 FRONT ST W Toronto, ON",Downtown,379900,43.643486,-79.392303,4
"#126 /12- 3250 MIDLAND AVE Toronto, ON",Agincourt,1058000,43.798389,-79.284401,19
"95 Valecrest Dr Toronto, ON",Edenbridge - Humber Valley,4495000,43.675777,-79.520844,782
"#505 - 68 MERTON ST Toronto, ON",Midtown Toronto,449990,43.696835,-79.393997,13
"#1 &amp; 2 - 2901 MARKHAM RD Toronto, ON",Rouge,1,43.824635,-79.247475,80
"2422 BLOOR ST W Toronto, ON",Bloor West Village,80000,43.649708,-79.483772,366
"#B-201 - 833 Passmore Ave Toronto, ON",Armdale,300,43.830791,-79.24955,132
"#802 - 68 CANTERBURY PL Toronto, ON",Willowdale,468000,43.773746,-79.415512,32
"#F-104 - 865 Passmore Ave Toronto, ON",Armdale,300,43.830791,-79.24955,132
"#403 - 105 GEORGE ST Toronto, ON",Downtown,355000,43.652222,-79.370872,4
"#B03 - 115 LEBOVIC AVE Toronto, ON",Midtown Toronto,339000,43.705814,-79.402184,13
"#E-106 - 855 Passmore Ave Toronto, ON",Armdale,220,43.830791,-79.24955,132
"265 DUNN AVE Toronto, ON",Parkdale,105000,43.640736,-79.434357,12
"#1404 - 32 DAVENPORT RD Toronto, ON",Midtown Toronto,540000,43.673172,-79.389687,13
"#907 - 750 BAY ST Toronto, ON",Downtown,548800,43.659683,-79.386063,4
"#E-105 - 855 Passmore Ave Toronto, ON",Armdale,220,43.830791,-79.24955,132
"#1302 - 68 MERTON ST Toronto, ON",Midtown Toronto,468990,43.696835,-79.393997,13
"5 Irwin Ave Toronto, ON",Downtown,199000,43.666531,-79.385597,4
"1196 BLOOR ST W Toronto, ON",Wallace Emerson,68888,43.659431,-79.438057,11
"#3105 - 101 PETER ST Toronto, ON",Downtown,350000,43.647514,-79.3927,4
"1396 GERRARD ST S Toronto, ON",Leslieville,1100000,43.672081,-79.323654,74
"2560 GERRARD ST E Toronto, ON",Birch Cliff,130000,43.689007,-79.278374,59
"#72 - 384 YONGE ST Toronto, ON",Downtown,435000,43.659237,-79.382904,4
"#802 - 127 QUEEN ST E Toronto, ON",Downtown,355000,43.653519,-79.373772,4
"#5303 - 16 HARBOUR ST Toronto, ON",Downtown,1049900,43.642578,-79.3769,4
"#108 - 393 KING ST Toronto, ON",Downtown,1050000,43.652431,-79.362877,4
"#3612 - 761 BAY ST Toronto, ON",Downtown,530000,43.659836,-79.384956,4
"#1101 - 225 SACKVILLE ST E Toronto, ON",Downtown,319800,43.659824,-79.362724,4
"#1121 - 386 YONGE ST Toronto, ON",Downtown,578000,43.659328,-79.382675,4
"#6 - 2229 KINGSTON RD Toronto, ON",Cliffside,539900,43.704655,-79.251816,360
"92 KING ST E Toronto, ON",Downtown,219000,43.650112,-79.374916,4
"#903 - 76 SHUTER ST Toronto, ON",Downtown,459800,43.655293,-79.375336,4
"#2 Floo- 2076 QUEEN ST E Toronto, ON",The Beach,45000,43.670956,-79.296677,53
"#613 - 68 MERTON ST Toronto, ON",Midtown Toronto,450990,43.696835,-79.393997,13
"48 BROOKDALE AVE Toronto, ON",Bedford Park,1848000,43.729828,-79.405182,336
"6 WELLESLEY ST W Toronto, ON",Downtown,88000,43.664925,-79.385109,4
"31 A WINCHESTER ST Toronto, ON",Downtown,1449000,43.665428,-79.369476,4
"1129 DUFFERIN ST Toronto, ON",Dovercourt Park,649000,43.663422,-79.436707,878
"#28 A - 109 MCCAUL ST Toronto, ON",Grange Park,79000,43.653717,-79.390907,539
"#218 - 151 DAN LECKIE WAY Toronto, ON",Downtown,339000,43.639782,-79.397949,4
"731 DOVERCOURT RD Toronto, ON",Bloorcourt Village,45000,43.6609,-79.429047,929
"#908 - 151 DAN LECKIE WAY Toronto, ON",Downtown,438800,43.639782,-79.397949,4
"3435 YONGE ST Toronto, ON",Teddington Park,2999990,43.733463,-79.404228,930
"17 STADACONA DR Toronto, ON",Englemount - Lawrence,899999,43.734875,-79.434105,214
"1118 COLLEGE ST Toronto, ON",Brockton Village,59000,43.652569,-79.43309,834
"#1106 - 238 DORIS AVE Toronto, ON",Willowdale,489000,43.770878,-79.411964,32
"100 WILTSHIRE AVE Toronto, ON",Carleton Village,799000,43.670349,-79.45211,72
"#602 - 75 QUEENS WHARF RD Toronto, ON",Downtown,449900,43.638477,-79.397987,4
"#405 - 275 YORKLAND RD Toronto, ON",Henry Farm,329000,43.774746,-79.336929,61
"#403 - 68 MERTON ST Toronto, ON",Midtown Toronto,345990,43.696835,-79.393997,13
"#7 - 1415 KENNEDY RD Toronto, ON",Dorset Park,699000,43.764812,-79.280273,14
"84 FOREST GROVE DR Toronto, ON",Bayview Village,6488000,43.779873,-79.372559,57
"#913 - 55 STEWART ST Toronto, ON",Downtown,624900,43.643246,-79.40126,4
"#4 - 270 TIMBERBANK BLVD Toronto, ON",L'Amoreaux,465000,43.797626,-79.30674,125
"#7 - 30 HARGRAVE LANE Toronto, ON",Midtown Toronto,1319000,43.722679,-79.380157,13
"4188 FINCH AVE E Toronto, ON",Milliken,230000,43.803909,-79.287033,30
"650 SHEPPARD AVE W Toronto, ON",Bathurst Manor,170000,43.755169,-79.441742,259
"2692 EGLINTON AVE E Toronto, ON",Eglinton East,199000,43.736816,-79.248703,114
"#107 - 795 EGLINTON AVE E Toronto, ON",Leaside,95000,43.713066,-79.366119,69
"#2101 - 115 OMNI DR Toronto, ON",Bendale,399800,43.771385,-79.260765,58
"25 BELLAMY RD S Toronto, ON",Cliffcrest,799000,43.734745,-79.225739,135
"#2 - 180 NANTUCKET BLVD Toronto, ON",Dorset Park,50000,43.757881,-79.275833,14
"#2302 - 28 EMPRESS AVE Toronto, ON",Willowdale,629900,43.769981,-79.411751,32
"4250 WESTON RD Toronto, ON",Humber Summit,50900,43.767948,-79.546112,119
"1566 MIDLAND AVE Toronto, ON",Dorset Park,2399000,43.755421,-79.26712,14
"#6 - 85 ELLESMERE RD Toronto, ON",Wexford - Maryvale,145500,43.757442,-79.312546,33
"#B118 - 3272 MIDLAND AVE Toronto, ON",Agincourt,178000,43.805996,-79.287987,19
"#9 - 1220 ELLESMERE RD Toronto, ON",Bendale,398900,43.768902,-79.268333,58
"#206 - 2662 BLOOR ST W Toronto, ON",The Kingsway,419000,43.649673,-79.494484,210
"#419 - 21 CLAIRTRELL RD Toronto, ON",Willowdale,332000,43.768181,-79.390923,32
"#18 - 67 KIRKDENE DR Toronto, ON",Rouge,949900,43.794567,-79.139496,80
"3409 LAKE SHORE BLVD W Toronto, ON",Long Branch,1199000,43.595394,-79.528358,70
"#1501 - 30 THUNDER GRVE Toronto, ON",Agincourt,329000,43.809391,-79.266144,19
